Price,A,ABBV,ABT,ACN,ADBE,AES,AFL,AMD,AOS,MMM
2024-01-19,130.3157958984375,160.4779815673828,112.9892349243164,359.45050048828125,611.5499877929688,16.222877502441406,82.96281433105469,174.22999572753906,79.91930389404297,87.54500579833984
2024-01-22,131.63661193847656,161.0818328857422,112.49665069580078,362.7200317382813,603.5900268554688,16.117225646972656,83.09064483642578,168.17999267578125,80.8148422241211,87.75623321533203
2024-01-23,130.73287963867188,163.13687133789062,112.3094711303711,365.3376159667969,597.1799926757812,16.146038055419922,83.22830963134766,168.4199981689453,80.54912567138672,78.07234191894531
2024-01-24,128.8856964111328,159.9423065185547,109.12735748291016,364.3893432617188,606.47998046875,15.848281860351562,83.58231353759766,178.2899932861328,79.05328369140625,75.74885559082031
2024-01-25,128.98501586914062,160.82861328125,110.7824478149414,367.3922119140625,622.5800170898438,16.45339584350586,83.4741439819336,180.3300018310547,79.97834014892578,77.974853515625
2024-01-26,130.08737182617188,160.1175994873047,110.34898376464844,366.5328369140625,613.9299926757812,16.47260856628418,83.88713836669922,177.25,79.63390350341797,77.98296356201172
2024-01-29,131.91470336914062,159.640380859375,111.76761627197266,368.7849731445313,630.22998046875,16.59747314453125,83.17913818359375,177.8300018310547,80.35231018066406,78.29981231689453
2024-01-30,133.3546905517578,160.6240692138672,111.79718017578124,366.7600402832031,627.9600219726562,16.29971694946289,84.30013275146484,172.05999755859375,78.76166534423828,77.78799438476562
2024-01-31,129.20350646972656,160.1175994873047,111.47207641601562,359.4307556152344,617.780029296875,16.186182022094727,82.93331909179688,167.69000244140625,76.67703247070312,76.65062713623047
2024-02-01,132.13316345214844,163.22451782226562,112.79219818115234,366.3747863769531,627.9099731445312,16.6519718170166,74.9290771484375,170.47999572753906,78.61347198486328,77.91797637939453
2024-02-02,132.05372619628906,164.27639770507812,110.44749450683594,368.3898315429688,634.760009765625,16.516115188598633,75.53874206542969,177.66000366210938,77.38838195800781,77.07306671142578
2024-02-05,131.90476989746094,166.79891967773438,109.99431610107422,365.811767578125,630.5,16.02121353149414,75.05691528320312,174.22999572753906,76.16327667236328,75.33452606201172
2024-02-06,134.92379760742188,168.7760467529297,112.3094711303711,360.24072265625,607.1400146484375,16.011510848999023,75.63707733154297,167.8800048828125,77.27970123291016,76.17130279541016
2024-02-07,131.87496948242188,170.45123291015625,111.62969970703124,362.1669006347656,615.8499755859375,15.836840629577637,77.51522064208984,170.94000244140625,78.88021087646484,76.23629760742188
2024-02-08,133.1461639404297,170.23696899414062,110.76274871826172,363.9745178222656,615.8599853515625,15.720394134521484,76.80722045898438,169.35000610351562,79.28529357910156,75.71636199951172
2024-02-09,132.42115783691406,169.54547119140625,110.15193176269533,367.1255187988281,627.2100219726562,15.972694396972656,76.92523193359375,172.47999572753906,79.57181549072266,75.4726333618164
2024-02-12,131.3982696533203,168.56178283691406,110.86126708984376,362.9373474121094,611.8400268554688,16.380260467529297,77.2005615234375,171.91000366210938,80.30290985107422,76.87809753417969
2024-02-13,128.8658447265625,168.7760467529297,109.68890380859376,358.37384033203125,601.8900146484375,15.526314735412598,76.758056640625,171.5399932861328,78.29731750488281,75.27765655517578
2024-02-14,131.32876586914062,169.87660217285156,110.39823150634766,366.4439392089844,604.6599731445312,15.662168502807615,77.60372161865234,178.6999969482422,80.1942367553711,75.08267974853516
2024-02-15,133.8214569091797,171.99009704589844,111.9548110961914,366.9674682617188,590.4400024414062,16.28322410583496,78.83287048339844,176.75999450683594,80.02628326416016,76.2967529296875
2024-02-16,133.9108428955078,172.8666534423828,112.31932067871094,364.9622802734375,546.6599731445312,16.27351951599121,78.05604553222656,173.8699951171875,79.1272201538086,75.36348724365234
2024-02-20,133.2156524658203,171.17196655273438,114.91031646728516,358.5121154785156,541.9099731445312,15.933880805969238,77.95708465576172,165.69000244140625,78.68263244628906,75.83424377441406
2024-02-21,134.3974609375,170.57785034179688,116.1220703125,356.4970397949219,538.52001953125,16.060029983520508,78.43207550048828,164.2899932861328,79.26554107666016,75.74340057373047
2024-02-22,131.11026000976562,172.1459197998047,117.2550277709961,366.7698974609375,537.5700073242188,15.526314735412598,78.81800079345703,181.8600006103516,79.6409683227539,76.1728744506836
2024-02-23,131.1201934814453,173.4510040283203,117.6884994506836,372.7064208984375,553.4400024414062,15.526314735412598,79.570068359375,176.52000427246094,80.42147827148438,76.4619369506836
2024-02-26,130.58392333984375,174.15225219726562,116.92991638183594,372.8644714355469,560.47998046875,15.08963680267334,78.86747741699219,176.00999450683594,80.60918426513672,75.83424377441406
